tipo;post;post;post;post;post;post;post;sync;sync;sync;sync;sync;sync
metrica;cpu_percent;disk_used_MB;mem_used_MB;net_rx_kB;net_tx_kB;num_processes;uptime_minutes;cpu_percent;disk_used_MB;mem_percent;net_rx_kB;net_tx_kB;verificationprogress
perfil;;;;;;;;;;;;;
analista;6.890000000000001;835816.5166666667;1909.8;63694.0;6426.0;235.88333333333333;32786.65;38.05505720823798;524011.4677345538;12.565913043478261;689204940.0;2585686.0;0.6153983045462316
dapps;7.966666666666667;37105.833333333336;1800.5666666666666;33572.0;7668.0;235.11666666666667;38272.5;37.21666666666667;30536.35135135135;12.526711711711712;689712395.0;1358617.0;0.6242946356397001
educador;5.714999999999999;35183.8;1543.0166666666667;73550.0;5763.0;235.28333333333333;43333.21666666667;54.07858683926645;29730.23678532902;10.821370010787486;690289529.0;3582262.0;0.6045206095134571
estandar;5.593333333333333;823301.4166666666;1941.3666666666666;68357.0;5203.0;234.98333333333332;27692.5;37.66507703595011;553288.4570799706;13.035818048422597;688438199.0;2345727.0;0.6605579957340583
lightning;6.296666666666668;35024.166666666664;1846.3;76125.0;6290.0;234.96666666666667;40230.5;37.62011070110701;30196.327490774907;12.950156826568266;690507222.0;1663447.0;0.6275954527866296
validador;4.721666666666666;823709.8;1895.4333333333334;24303.0;7005.0;235.18333333333334;29927.5;38.43309166235112;527373.6017607457;12.713407560849301;688612842.0;1873423.0;0.6290150962401415
