ciclo;timestamp;profile;blocks;headers;verificationprogress;cpu_percent;mem_percent;disk_used_MB;net_rx_kB;net_tx_kB
253;2025-07-31 05:19:44;lightning;598145;907895;0.3784252898959433;38,1;12,94;25947;9878078045;35204455
254;2025-07-31 05:20:44;lightning;598907;907895;0.3797471212404273;36,5;13,19;26018;9878997395;35206985
255;2025-07-31 05:21:49;lightning;599777;907896;0.381328015244805;32,3;13,26;25819;9879765550;35208682
256;2025-07-31 05:22:51;lightning;600739;907896;0.3829889151351523;37,5;13,04;26063;9880620559;35211449
257;2025-07-31 05:23:51;lightning;601267;907896;0.3839605622271625;30,6;14,03;26206;9881604475;35214384
258;2025-07-31 05:24:52;lightning;602077;907896;0.385477524885841;39,1;12,85;26242;9882171587;35215154
259;2025-07-31 05:25:53;lightning;602795;907896;0.3868447512142652;38,1;13,77;25934;9883047068;35217217
260;2025-07-31 05:26:54;lightning;603597;907896;0.3882597087655175;54;12,80;26251;9883809567;35218693
261;2025-07-31 05:27:57;lightning;604290;907896;0.3893799642070407;37,1;12,96;26488;9884617444;35221102
262;2025-07-31 05:28:59;lightning;604996;907896;0.3906760703981856;41,3;13,28;26072;9885408232;35222661
263;2025-07-31 05:30:00;lightning;605879;907897;0.3922211619367983;37,1;12,98;26384;9886292430;35224658
264;2025-07-31 05:31:00;lightning;606684;907897;0.3936315823903831;36,5;13,07;26221;9887093056;35226586
265;2025-07-31 05:32:02;lightning;607517;907897;0.3950127864410584;36,5;13,78;25691;9887941218;35228268
266;2025-07-31 05:33:02;lightning;608300;907897;0.3963931799443657;36,5;13,40;26749;9888776864;35229561
267;2025-07-31 05:34:05;lightning;608937;907897;0.3975193268325287;39,1;13,26;26269;9889815109;35232318
268;2025-07-31 05:35:05;lightning;609935;907897;0.399095193665894;38,1;14,20;26045;9890406101;35233409
269;2025-07-31 05:36:12;lightning;610803;907897;0.4004608539887759;39,1;13,03;26238;9891368074;35235896
270;2025-07-31 05:37:12;lightning;611637;907898;0.4017465142603024;33,9;14,15;26584;9892649295;35241852
271;2025-07-31 05:38:17;lightning;612678;907899;0.4034482706148971;36,5;13,12;25862;9892978129;35242359
272;2025-07-31 05:39:18;lightning;613490;907899;0.404919755593569;37,9;13,78;26346;9894127566;35245913
273;2025-07-31 05:40:18;lightning;614359;907900;0.4063492875940805;39,7;13,22;26338;9894789558;35247089
274;2025-07-31 05:41:23;lightning;615036;907900;0.4074805517760219;38,1;13,18;26628;9896075316;35251029
275;2025-07-31 05:42:25;lightning;615948;907900;0.4090914003991726;23;13,56;25993;9896546602;35251817
276;2025-07-31 05:43:30;lightning;616717;907900;0.4105553680380894;39,1;13,06;26322;9897349496;35253569
277;2025-07-31 05:44:30;lightning;617420;907900;0.4119460658425179;22,2;13,69;26043;9898236222;35255461
278;2025-07-31 05:45:30;lightning;618254;907900;0.4134856326910767;39,7;12,98;26647;9899103335;35257427
279;2025-07-31 05:46:30;lightning;618991;907900;0.414803620451863;39,7;13,01;26378;9899847378;35259169
280;2025-07-31 05:47:31;lightning;619819;907900;0.4162760775058224;36,5;12,99;26567;9900688171;35260984
281;2025-07-31 05:48:32;lightning;620406;907900;0.4173363107231895;36,5;13,51;26034;9901362103;35262045
282;2025-07-31 05:49:33;lightning;621124;907900;0.4186098527486831;25;13,69;26005;9902274769;35263874
283;2025-07-31 05:50:34;lightning;621828;907901;0.4198824609533816;39,1;13,19;26313;9903082289;35265748
284;2025-07-31 05:51:34;lightning;622527;907901;0.4211688427162665;38,1;13,82;26260;9904084582;35268277
285;2025-07-31 05:52:35;lightning;623456;907901;0.4226430689317028;37,5;14,71;26205;9904849345;35269813
286;2025-07-31 05:53:37;lightning;624152;907901;0.4237059428352168;36,1;13,40;26314;9905771066;35272379
287;2025-07-31 05:54:38;lightning;625007;907901;0.4249671329673154;39,7;13,70;26164;9906611454;35273992
288;2025-07-31 05:55:39;lightning;625813;907901;0.4260949554782729;31,7;13,40;26076;9907460182;35275772
289;2025-07-31 05:56:39;lightning;626601;907901;0.4273395656755328;37,5;13,04;26313;9908168757;35277062
290;2025-07-31 05:57:40;lightning;627328;907901;0.4285262887703866;42,2;12,74;26409;9909053020;35279050
291;2025-07-31 05:58:40;lightning;627977;907901;0.4296261855883289;37,5;12,98;26316;9909758296;35280548
292;2025-07-31 05:59:42;lightning;628545;907901;0.4306819016145725;38,1;13,69;26186;9910598487;35283143
293;2025-07-31 06:00:44;lightning;629157;907901;0.4316669109865506;34,9;13,86;26468;9911572367;35285509
294;2025-07-31 06:01:45;lightning;629869;907901;0.4329274996495698;39,7;13,25;26416;9912164064;35286467
295;2025-07-31 06:02:45;lightning;630402;907901;0.433919536743948;40,6;12,91;26366;9912847262;35287708
296;2025-07-31 06:03:47;lightning;631027;907901;0.4351162307722313;36,5;13,65;26287;9913697415;35289184
297;2025-07-31 06:04:52;lightning;631503;907901;0.4360145533621513;39,7;13,58;26443;9914704289;35291286
298;2025-07-31 06:05:53;lightning;632199;907901;0.4372612371707986;37,1;12,93;26648;9915247436;35292207
299;2025-07-31 06:07:01;lightning;632838;907901;0.4383329282444318;34,9;13,88;26342;9916325920;35295158
300;2025-07-31 06:08:08;lightning;633883;907901;0.4399047028402579;37,5;14,01;26457;9917281056;35298678
301;2025-07-31 06:09:13;lightning;634667;907901;0.4411094098559641;38,1;13,73;26595;9918234055;35301083
302;2025-07-31 06:10:14;lightning;635381;907901;0.4423908753193441;25,4;13,69;26336;9919055266;35302974
303;2025-07-31 06:11:17;lightning;636042;907901;0.4435282856190622;35,5;13,07;26263;9919742396;35304586
304;2025-07-31 06:12:19;lightning;636527;907901;0.4443803493558895;38,1;13,07;26958;9920950111;35308918
305;2025-07-31 06:13:21;lightning;637438;907901;0.4459202002772599;39,1;13,04;26470;9921415843;35309711
306;2025-07-31 06:14:23;lightning;638168;907901;0.4470883220109125;36,5;13,45;26603;9922362358;35312375
307;2025-07-31 06:15:29;lightning;638836;907902;0.4482897870288483;20,6;13,80;26637;9923429259;35314698
308;2025-07-31 06:16:29;lightning;639516;907902;0.4495194000974411;40,3;13,97;26840;9924428450;35317337
309;2025-07-31 06:17:30;lightning;640060;907903;0.4505473650262695;40,6;12,41;27618;9925769273;35324133
310;2025-07-31 06:18:38;lightning;640905;907903;0.4521452892694539;35,9;13,49;26921;9926001792;35325510
311;2025-07-31 06:19:38;lightning;641645;907903;0.4535534571828342;36,5;13,04;27073;9926762406;35327350
312;2025-07-31 06:20:39;lightning;642181;907903;0.4544695101915546;38,1;12,86;27258;9927680817;35328992
313;2025-07-31 06:21:41;lightning;642874;907903;0.455702242458394;36,5;12,99;26969;9928358196;35330010
314;2025-07-31 06:22:44;lightning;643467;907903;0.4567385896864665;39,1;13,41;27024;9929268716;35332091
315;2025-07-31 06:23:49;lightning;644127;907903;0.4578752318348252;51,6;15,34;26979;9929932911;35333213
316;2025-07-31 06:24:50;lightning;644739;907903;0.459033592604761;54,7;14,73;27786;9930738977;35334293
317;2025-07-31 06:25:53;lightning;645258;907903;0.4599255019900629;39,1;13,21;27145;9931782851;35338414
318;2025-07-31 06:26:54;lightning;645998;907903;0.4612879483111491;37,1;13,43;27225;9932550942;35339883
319;2025-07-31 06:28:00;lightning;646725;907903;0.4626292820857172;38,1;14,01;26909;9933566333;35342542
320;2025-07-31 06:29:01;lightning;647303;907904;0.463568987694263;42,9;13,02;27360;9934688296;35346344
321;2025-07-31 06:30:01;lightning;648156;907904;0.4649628795444573;36,5;13,28;26758;9935127399;35346986
322;2025-07-31 06:31:02;lightning;648809;907905;0.4660715027317895;36,5;13,90;26703;9935925888;35348772
323;2025-07-31 06:32:03;lightning;649572;907905;0.4673494270290083;38,1;13,14;26969;9936873504;35353645
324;2025-07-31 06:33:08;lightning;650160;907905;0.4683924208608344;37,1;13,78;27242;9938006523;35356944
325;2025-07-31 06:34:14;lightning;650931;907906;0.4697885819571869;38,1;13,05;27005;9938675328;35358219
326;2025-07-31 06:35:14;lightning;651643;907906;0.4710322839581195;36,5;13,20;27222;9939548970;35359904
327;2025-07-31 06:36:16;lightning;652204;907906;0.4720226476882921;37,5;13,10;27260;9940514304;35361866
328;2025-07-31 06:37:19;lightning;652832;907906;0.4730789831315215;34,9;13,64;27024;9941416210;35363973
329;2025-07-31 06:38:19;lightning;653535;907906;0.4742744252461208;38,1;13,91;27041;9942102849;35366804
330;2025-07-31 06:39:20;lightning;654217;907906;0.475568791542598;38,7;13,36;27034;9942922988;35368299
331;2025-07-31 06:40:26;lightning;654825;907906;0.4767927341282045;40,6;13,18;26939;9943603888;35369820
332;2025-07-31 06:41:26;lightning;655453;907906;0.4779527947870415;34,9;13,75;27154;9944420979;35371371
333;2025-07-31 06:42:27;lightning;655947;907906;0.4787729989995949;22,2;13,43;27094;9945390611;35374065
334;2025-07-31 06:43:27;lightning;656586;907906;0.4798024158015082;37,1;13,91;26834;9945921496;35375851
335;2025-07-31 06:44:30;lightning;657115;907906;0.4806403001262169;37,1;13,17;27331;9947138137;35379429
336;2025-07-31 06:45:30;lightning;657783;907906;0.4817932180598799;39,7;13,13;27307;9947484542;35379874
337;2025-07-31 06:46:31;lightning;658375;907906;0.4827022395502484;36,5;13,11;26997;9948207748;35380992
338;2025-07-31 06:47:31;lightning;658975;907906;0.4838145761091716;38,1;13,90;26878;9948942818;35382501
339;2025-07-31 06:48:38;lightning;659562;907906;0.4848261024743683;37,5;13,06;27163;9949784013;35384153
340;2025-07-31 06:49:45;lightning;660234;907906;0.4860235635150975;39,1;13,53;27239;9950606775;35385707
341;2025-07-31 06:50:50;lightning;660870;907906;0.4871589791259899;37,5;13,14;27124;9951574691;35387761
342;2025-07-31 06:51:57;lightning;661497;907906;0.4882507722693304;37,5;13,65;27161;9952629038;35390119
343;2025-07-31 06:52:57;lightning;662096;907906;0.4893856229917078;38,1;13,89;27171;9953010450;35390720
344;2025-07-31 06:53:59;lightning;662545;907906;0.4901310516650977;36,9;13,65;26982;9953853820;35392474
345;2025-07-31 06:54:59;lightning;663190;907906;0.4912343193267227;39,1;13,16;27121;9954471947;35393579
346;2025-07-31 06:56:03;lightning;663777;907907;0.4922297234563073;36,5;13,15;27531;9955321661;35395478
347;2025-07-31 06:57:04;lightning;664150;907907;0.4927898769070646;37,1;13,02;27762;9956582331;35399335
348;2025-07-31 06:58:07;lightning;664954;907907;0.4942663858032031;38,1;13,28;27053;9956819010;35399725
349;2025-07-31 06:59:07;lightning;665507;907907;0.4953108104240178;35,9;12,99;27316;9957759316;35401963
350;2025-07-31 07:00:08;lightning;666062;907907;0.4963104619525584;35,5;13,43;27239;9958474715;35402910
351;2025-07-31 07:01:10;lightning;666720;907907;0.4974556497795543;38,1;13,65;27053;9959289612;35404688
352;2025-07-31 07:02:14;lightning;667363;907907;0.4986373008333096;34,9;13,10;27193;9960162240;35406309
353;2025-07-31 07:03:14;lightning;667898;907907;0.4995287699261488;20,6;12,96;27129;9960887790;35407506
354;2025-07-31 07:04:16;lightning;668489;907908;0.500603288709263;36,5;14,03;27310;9961548862;35410007
355;2025-07-31 07:05:22;lightning;669044;907908;0.5016501745304724;37,5;13,32;26979;9962280086;35411391
356;2025-07-31 07:06:25;lightning;669633;907908;0.5026453857762651;38,1;13,41;26943;9963102061;35412845
357;2025-07-31 07:07:26;lightning;670142;907908;0.5036305772820151;37,1;12,99;27563;9963892386;35414425
358;2025-07-31 07:08:29;lightning;670711;907908;0.5046238957789886;39,1;13,81;27345;9964617063;35415527
359;2025-07-31 07:09:30;lightning;671264;907908;0.5056675073474249;38,1;13,00;27461;9965353858;35417421
360;2025-07-31 07:10:41;lightning;671786;907909;0.5065749536792462;37,5;13,12;27515;9966339102;35420098
361;2025-07-31 07:11:41;lightning;672527;907909;0.5078838475501262;39,7;13,12;27551;9966959281;35420973
362;2025-07-31 07:12:43;lightning;673068;907909;0.508857959766754;35,9;13,97;27161;9967735081;35422380
363;2025-07-31 07:13:43;lightning;673600;907909;0.5097312218057044;42,2;13,16;27608;9968476190;35423612
364;2025-07-31 07:14:44;lightning;674173;907909;0.5107246419850993;35,5;13,59;27407;9969199381;35425121
365;2025-07-31 07:15:53;lightning;674620;907909;0.51146277344209;35,9;13,36;27761;9970397456;35428014
366;2025-07-31 07:16:54;lightning;675399;907909;0.5128107177583887;33,9;13,85;27138;9970898486;35428769
367;2025-07-31 07:17:54;lightning;675976;907909;0.5136582630978144;36,5;13,45;27170;9971693293;35430485
368;2025-07-31 07:18:56;lightning;676483;907909;0.514523334673857;35,4;13,73;27256;9972537708;35432099
369;2025-07-31 07:19:58;lightning;677082;907909;0.5154468995428595;39,7;13,17;27413;9973197447;35433155
370;2025-07-31 07:20:58;lightning;677650;907909;0.5164427289318236;39,1;13,37;27440;9974167833;35435104
371;2025-07-31 07:21:59;lightning;678309;907909;0.5174840910105628;37,5;13,14;27572;9974863887;35436083
372;2025-07-31 07:22:59;lightning;678811;907909;0.5183029240799816;36,5;12,86;27508;9975688493;35438682
373;2025-07-31 07:24:00;lightning;679399;907909;0.5193229416826589;33,3;12,78;27823;9976463595;35440077
374;2025-07-31 07:25:00;lightning;679949;907909;0.5203014475359108;35,9;12,60;27557;9977055352;35441272
375;2025-07-31 07:26:05;lightning;680486;907909;0.5212114739144602;36,5;13,12;27609;9978026944;35443686
376;2025-07-31 07:27:06;lightning;680994;907909;0.5220137961797128;36,5;13,05;27475;9978560948;35444473
377;2025-07-31 07:28:08;lightning;681447;907909;0.5227591966888254;39,1;13,15;28246;9979964949;35449619
378;2025-07-31 07:29:08;lightning;682123;907909;0.5236515686325951;38,7;13,12;27940;9980129973;35449805
379;2025-07-31 07:30:10;lightning;682690;907909;0.5244430739971848;38,7;14,76;27630;9981108221;35452238
380;2025-07-31 07:31:11;lightning;683227;907909;0.5251663934855766;35,5;14,27;27395;9981574049;35452872
381;2025-07-31 07:32:11;lightning;683789;907909;0.5260042221429746;38,1;13,08;27588;9982339001;35454386
382;2025-07-31 07:33:14;lightning;684274;907909;0.5268005550118563;35,5;13,12;27854;9983176388;35455835
383;2025-07-31 07:34:15;lightning;684860;907910;0.5277056163179147;39,7;13,01;27542;9983863880;35456975
384;2025-07-31 07:35:16;lightning;685477;907910;0.5286098938003191;36,5;13,11;27800;9984683808;35458598
385;2025-07-31 07:36:17;lightning;686024;907910;0.5292984714943513;37,1;13,01;27768;9985414824;35460018
386;2025-07-31 07:37:24;lightning;686544;907910;0.5299688048571854;25;13,69;27566;9986443035;35462705
387;2025-07-31 07:38:48;lightning;687389;907910;0.5311960304802043;34,9;13,85;27611;9987414555;35467735
388;2025-07-31 07:39:50;lightning;687808;907910;0.5318032160094959;37,7;13,06;28286;9988625090;35473216
389;2025-07-31 07:41:03;lightning;688571;907910;0.5329821574890382;34,9;12,84;27912;9988938183;35474942
390;2025-07-31 07:42:04;lightning;689192;907910;0.5341074196333102;39,7;13,26;27700;9989541897;35477034
391;2025-07-31 07:43:06;lightning;689693;907910;0.5349247455604251;35,5;13,19;27274;9990269689;35477592
392;2025-07-31 07:44:07;lightning;690412;907911;0.535889048640835;38,1;13,13;27773;9991095729;35478124
393;2025-07-31 07:45:11;lightning;691160;907912;0.5368214343548436;39,1;13,93;27143;9991914762;35479120
394;2025-07-31 07:46:12;lightning;691994;907912;0.5377860492484169;34,9;14,59;27363;9992724695;35479657
395;2025-07-31 07:47:18;lightning;692792;907912;0.5387563518087845;40,6;13,17;27340;9993518074;35480273
396;2025-07-31 07:48:18;lightning;693544;907912;0.5397161691795429;39,1;13,05;27456;9994283425;35480800
397;2025-07-31 07:49:20;lightning;694406;907913;0.5407797146337849;37,1;13,29;27011;9995158280;35481789
398;2025-07-31 07:50:21;lightning;695311;907913;0.5418916746536523;36,5;13,08;27804;9996061262;35482369
399;2025-07-31 07:51:24;lightning;696062;907913;0.5427786787511043;38,1;13,15;27122;9996792504;35482850
400;2025-07-31 07:52:30;lightning;696785;907913;0.5437687645509117;35,9;13,17;27647;9997660367;35483441
401;2025-07-31 07:53:30;lightning;697688;907913;0.5448481185615689;47,7;13,73;27203;9998530142;35484297
402;2025-07-31 07:54:35;lightning;698533;907913;0.5459962562899314;36,5;13,23;27823;9999411157;35484948
403;2025-07-31 07:55:35;lightning;699243;907913;0.5469842811027883;40,3;14,69;27265;10000193034;35485506
404;2025-07-31 07:56:35;lightning;699981;907913;0.54809695973822;37,5;14,45;27598;10001067247;35486434
405;2025-07-31 07:57:36;lightning;700797;907913;0.5491570029631149;38,1;14,36;27457;10001978367;35487561
406;2025-07-31 07:58:39;lightning;701548;907913;0.5501570265706421;38,5;13,21;27505;10002821722;35488756
407;2025-07-31 07:59:40;lightning;702377;907913;0.5513144578459658;38,1;13,15;27626;10003709837;35489514
408;2025-07-31 08:00:40;lightning;702898;907913;0.5520699246772661;20,6;13,48;27319;10004348884;35489923
409;2025-07-31 08:01:41;lightning;703408;907914;0.5527334953656913;22,2;13,15;27480;10005361035;35493150
410;2025-07-31 08:02:41;lightning;704221;907914;0.5540611480471854;36,5;13,69;27430;10005946425;35494624
411;2025-07-31 08:03:41;lightning;704914;907914;0.5550356582076158;36,5;13,11;27413;10006751832;35495181
412;2025-07-31 08:04:41;lightning;705534;907914;0.5559637999325501;39,1;14,17;27479;10007499085;35495736
413;2025-07-31 08:05:44;lightning;706120;907914;0.5569370267009152;35,9;13,16;27352;10008290094;35496205
414;2025-07-31 08:06:44;lightning;706816;907914;0.5578676045353311;37,1;13,11;27546;10009040810;35496743
415;2025-07-31 08:07:45;lightning;707499;907914;0.5588937063629328;37,5;13,14;27337;10009828586;35497204
416;2025-07-31 08:08:45;lightning;708107;907914;0.5597961218558936;38,1;13,78;27479;10010591545;35497694
417;2025-07-31 08:09:50;lightning;708817;907914;0.5608105967176085;38,1;13,12;27173;10011404359;35498182
418;2025-07-31 08:10:50;lightning;709540;907914;0.5619804854435757;36,5;13,29;27452;10012357268;35498683
419;2025-07-31 08:11:51;lightning;710255;907914;0.5630283232706912;36,5;13,62;27662;10013223332;35499284
420;2025-07-31 08:12:51;lightning;710929;907914;0.5640896156050401;37,5;13,15;27798;10014033912;35499762
421;2025-07-31 08:13:59;lightning;711559;907914;0.5651378287926664;34,9;13,17;27468;10014811903;35500305
422;2025-07-31 08:14:59;lightning;712154;907914;0.5661046931400132;39,7;12,95;27384;10015529502;35500787
423;2025-07-31 08:15:59;lightning;712716;907914;0.5668732482899853;39,7;13,28;27330;10016247972;35502271
424;2025-07-31 08:17:00;lightning;713443;907914;0.5678837049278539;38,1;13,98;27837;10017092273;35502822
425;2025-07-31 08:18:00;lightning;714163;907914;0.5688752372628642;30,2;13,79;27262;10017823750;35503329
426;2025-07-31 08:19:04;lightning;714685;907914;0.569735137348045;36,5;13,80;27778;10018529666;35503822
427;2025-07-31 08:20:04;lightning;715403;907914;0.5707598891309316;35,9;13,28;27409;10019314449;35504426
428;2025-07-31 08:21:05;lightning;716119;907914;0.5717356403114122;38,1;13,22;27974;10020197108;35504963
429;2025-07-31 08:22:07;lightning;716722;907914;0.5725997739452245;36,5;14,28;27598;10020968708;35505431
430;2025-07-31 08:23:07;lightning;717431;907914;0.5735429094127569;39,1;13,24;28046;10021758327;35506102
431;2025-07-31 08:24:08;lightning;718082;907914;0.5744626361358752;39,7;14,55;27555;10022517317;35506633
432;2025-07-31 08:25:08;lightning;718703;907915;0.5753409313344486;37,1;13,27;27895;10023217546;35507178
433;2025-07-31 08:26:08;lightning;719451;907915;0.576265588171625;36,5;13,94;27436;10023967878;35507696
434;2025-07-31 08:27:09;lightning;720121;907915;0.5772140889380376;38,5;13,20;27830;10024759260;35508339
435;2025-07-31 08:28:09;lightning;720730;907915;0.5781216714653445;34,4;13,28;27381;10025486265;35508845
436;2025-07-31 08:29:09;lightning;721406;907915;0.5790552923022473;36,5;14,42;27627;10026341882;35509371
437;2025-07-31 08:30:10;lightning;722020;907915;0.5799783252585687;38,5;13,51;27729;10027119991;35509890
438;2025-07-31 08:31:10;lightning;722609;907915;0.5808286089333262;36,5;13,96;27982;10027875722;35510464
439;2025-07-31 08:32:15;lightning;723026;907915;0.5813770053147388;37,1;13,65;27652;10028465064;35511074
440;2025-07-31 08:33:15;lightning;723828;907915;0.5824129956142714;38,1;13,34;27436;10029326684;35511687
441;2025-07-31 08:34:18;lightning;724517;907915;0.5833578962033518;39,1;13,65;27649;10030128384;35512610
442;2025-07-31 08:35:22;lightning;725162;907915;0.5843039450763821;37,5;13,25;27346;10030893461;35513144
443;2025-07-31 08:36:26;lightning;725795;907915;0.5852457106039528;34,9;13,43;28007;10031739111;35513646
444;2025-07-31 08:37:31;lightning;726488;907915;0.5862387068315957;38,1;13,85;27739;10032573330;35514146
445;2025-07-31 08:38:32;lightning;727187;907915;0.5871964554178579;40;13,15;27323;10033355931;35514649
446;2025-07-31 08:39:37;lightning;727870;907915;0.5881832531167049;38,1;13,23;27997;10034196477;35515192
447;2025-07-31 08:40:43;lightning;728488;907915;0.5889713982841753;35,9;13,51;27583;10034856768;35515573
448;2025-07-31 08:41:43;lightning;729138;907915;0.5899397150019564;39,7;14,34;27597;10035639256;35516265
449;2025-07-31 08:42:48;lightning;729829;907915;0.5909595628448842;34,9;13,17;27802;10036488861;35516819
450;2025-07-31 08:43:55;lightning;730447;907916;0.5919086596006323;39,1;13,27;28177;10037257319;35517649
451;2025-07-31 08:44:56;lightning;731097;907916;0.5929065368017131;48,4;14,50;27604;10038041546;35518107
452;2025-07-31 08:45:56;lightning;731847;907916;0.5940054862463031;51,6;13,68;28052;10038938330;35518666
453;2025-07-31 08:46:56;lightning;732548;907916;0.5949630762917059;38,1;13,20;27753;10039696081;35519195
454;2025-07-31 08:47:58;lightning;733200;907916;0.5958929061954021;36,5;13,30;27780;10040466074;35519642
455;2025-07-31 08:49:03;lightning;733933;907916;0.5968911771267865;34,9;14,14;27831;10041285787;35520301
456;2025-07-31 08:50:03;lightning;734548;907916;0.5977509866435399;36,5;13,21;27816;10041993939;35520854
457;2025-07-31 08:51:06;lightning;735063;907916;0.5985319864031404;37,5;13,17;27821;10042649743;35521267
458;2025-07-31 08:52:07;lightning;735704;907916;0.5994572286511574;38,1;14,52;27463;10043432645;35521806
459;2025-07-31 08:53:13;lightning;736366;907916;0.6004767109325659;36,5;13,10;27990;10044296598;35522475
460;2025-07-31 08:54:13;lightning;736804;907916;0.6011271796286302;36,5;14,01;27853;10044967469;35523040
461;2025-07-31 08:55:13;lightning;737327;907916;0.6019872679526201;37,5;13,27;27720;10045651234;35523481
462;2025-07-31 08:56:17;lightning;737978;907916;0.6029362375621535;37,1;13,16;28005;10046467213;35524045
463;2025-07-31 08:57:18;lightning;738575;907916;0.6037554349957626;38,1;13,85;27524;10047161608;35524516
464;2025-07-31 08:58:18;lightning;739233;907916;0.604811089152594;37,9;13,27;28294;10048046486;35525028
465;2025-07-31 08:59:18;lightning;739967;907916;0.6057490508080182;36,5;13,91;28051;10048829293;35525623
466;2025-07-31 09:00:19;lightning;740618;907916;0.6066529449281149;35,5;13,14;27797;10049574403;35526098
467;2025-07-31 09:01:19;lightning;741102;907917;0.6074421957530203;35,5;13,13;27923;10050253980;35526582
468;2025-07-31 09:02:19;lightning;741758;907917;0.6083779574367392;38,1;13,67;27767;10051048110;35527061
469;2025-07-31 09:03:20;lightning;742381;907917;0.6092608837936268;38,1;13,25;27837;10051786613;35527541
470;2025-07-31 09:04:21;lightning;742858;907917;0.6099172102523212;36,5;13,88;27782;10052430662;35527950
471;2025-07-31 09:05:22;lightning;743616;907917;0.6109510460612365;36,5;13,14;28045;10053256216;35528507
472;2025-07-31 09:06:22;lightning;744193;907917;0.6118713503071754;37,5;13,08;27765;10054024734;35528977
473;2025-07-31 09:07:22;lightning;744857;907917;0.6127883634078374;37,5;13,99;28035;10054778843;35529561
474;2025-07-31 09:08:22;lightning;745456;907917;0.6136757562766542;44,4;13,16;28124;10055529070;35530065
475;2025-07-31 09:09:28;lightning;745984;907918;0.614550615301929;37,5;13,13;27648;10056256577;35530534
476;2025-07-31 09:10:29;lightning;746768;907918;0.6155779877233019;34,9;13,27;27920;10057104409;35531189
477;2025-07-31 09:11:29;lightning;747330;907918;0.6164154970234882;33,9;13,58;27520;10057777607;35531880
478;2025-07-31 09:12:32;lightning;747894;907918;0.617230288852869;38,5;13,40;27795;10058473181;35532344
479;2025-07-31 09:13:35;lightning;748603;907918;0.6181863497187465;35,9;14,44;27707;10059257871;35533343
480;2025-07-31 09:14:35;lightning;749149;907918;0.6190063474303334;35,5;13,13;28058;10059962296;35533944
481;2025-07-31 09:15:36;lightning;749707;907918;0.6197780727812046;38,1;13,26;28051;10060789925;35534764
482;2025-07-31 09:16:37;lightning;750452;907918;0.6208269018305027;35,5;13,24;28290;10061524080;35535277
483;2025-07-31 09:17:41;lightning;751157;907918;0.6217591508163681;53,2;13,76;27877;10062297134;35535826
484;2025-07-31 09:18:41;lightning;751936;907918;0.6227324101498256;38,1;13,30;28257;10063132428;35536391
485;2025-07-31 09:19:42;lightning;752387;907918;0.6234494539716922;38,1;13,58;27703;10063765761;35536958
486;2025-07-31 09:20:42;lightning;753198;907918;0.6245511265908805;38,1;14,49;28134;10064704152;35537639
487;2025-07-31 09:21:43;lightning;753836;907918;0.6253930842937536;35,4;13,37;28011;10065432570;35538090
488;2025-07-31 09:22:43;lightning;754386;907918;0.6262744212421769;35,5;13,74;27853;10066173445;35538668
489;2025-07-31 09:23:49;lightning;755049;907918;0.627155598667703;31,7;13,11;27975;10066923823;35539905
490;2025-07-31 09:24:49;lightning;755787;907918;0.628214573623495;39,7;12,99;27805;10067808253;35542861
491;2025-07-31 09:25:50;lightning;756516;907918;0.6292894123614187;38,1;13,62;27790;10068695530;35543565
492;2025-07-31 09:26:54;lightning;757292;907918;0.6302830234154267;35,5;13,32;28219;10069528838;35544120
493;2025-07-31 09:27:59;lightning;758087;907918;0.6312693985825317;36,5;13,20;27913;10070353239;35544739
494;2025-07-31 09:28:59;lightning;758707;907918;0.6321951460877413;34,9;13,31;28138;10071141669;35545439
495;2025-07-31 09:30:03;lightning;759296;907918;0.6329949664348808;35,9;13,72;27588;10071814543;35545992
496;2025-07-31 09:31:04;lightning;759807;907918;0.6337099129184869;35,9;13,40;28139;10072729147;35548304
497;2025-07-31 09:32:05;lightning;760408;907918;0.6346226830781579;38,5;13,05;27919;10073180261;35548716
498;2025-07-31 09:33:05;lightning;760984;907918;0.6354735735318853;35,5;13,20;27668;10073864222;35549125
499;2025-07-31 09:34:05;lightning;761680;907918;0.6365067106810287;39,1;12,99;28354;10074728805;35549682
500;2025-07-31 09:35:06;lightning;762333;907918;0.6375047841874003;36,5;13,09;28424;10075531372;35550162
501;2025-07-31 09:36:06;lightning;763072;907918;0.6386092697869629;52,4;13,04;28288;10076494580;35551172
502;2025-07-31 09:37:06;lightning;763476;907918;0.6392257129945009;38,1;13,53;27842;10077016003;35551535
503;2025-07-31 09:38:07;lightning;763945;907919;0.6399284984798617;50,8;13,25;28631;10077700865;35551992
504;2025-07-31 09:39:08;lightning;764526;907920;0.640829494520165;38,1;13,16;28092;10078553359;35552873
505;2025-07-31 09:40:09;lightning;765102;907920;0.6417473545886396;36,5;13,28;28075;10079367666;35553379
506;2025-07-31 09:41:14;lightning;765631;907920;0.642606378705045;36,5;13,28;28139;10080074611;35553815
507;2025-07-31 09:42:15;lightning;766319;907921;0.6436233461606632;37,5;13,14;28244;10080932627;35554401
508;2025-07-31 09:43:15;lightning;766969;907921;0.6444802213564076;36,5;13,63;27682;10081651979;35554795
509;2025-07-31 09:44:16;lightning;767698;907921;0.6455674754652659;39,1;13,70;27997;10082552325;35555457
510;2025-07-31 09:45:19;lightning;768431;907921;0.6466759262701535;38,1;13,17;28159;10083453677;35556015
