ciclo;timestamp;profile;blocks;headers;verificationprogress;cpu_percent;mem_percent;disk_used_MB;net_rx_kB;net_tx_kB
252;2025-07-22 07:19:10;estandar;599387;906630;0.3817187003508259;39,7;13,54;312335;5742373183;22089518
253;2025-07-22 07:20:10;estandar;600227;906630;0.3832376116844937;25;13,34;313601;5743564889;22093867
254;2025-07-22 07:21:10;estandar;601048;906630;0.3846917632715051;17,5;13,84;314466;5744323914;22098565
255;2025-07-22 07:22:10;estandar;601674;906630;0.3858526347914757;54,8;13,64;315673;5745150380;22101207
256;2025-07-22 07:23:11;estandar;602440;906630;0.3872770043196435;40;13,36;316512;5745709967;22102684
257;2025-07-22 07:24:11;estandar;603370;906630;0.3889687982770652;46,9;14,88;317420;5746742429;22105651
258;2025-07-22 07:25:11;estandar;603887;906630;0.3898776337250928;34,9;13,38;318497;5747249400;22106663
259;2025-07-22 07:26:11;estandar;604664;906630;0.3911942263661342;35,9;13,23;319112;5748141915;22108707
260;2025-07-22 07:27:12;estandar;605521;906630;0.3927543354595094;41,9;13,91;320174;5749183301;22112318
261;2025-07-22 07:28:12;estandar;606176;906630;0.3938916361061234;35,9;14,48;321136;5749859312;22113851
262;2025-07-22 07:29:12;estandar;606985;906630;0.3953061173907843;35,5;13,94;322106;5750577668;22116044
263;2025-07-22 07:30:13;estandar;607730;906630;0.3965549381207974;33,9;14,52;322883;5751521999;22119168
264;2025-07-22 07:31:13;estandar;608571;906630;0.3980327862462113;37,5;13,74;324066;5752257972;22121374
265;2025-07-22 07:32:13;estandar;609355;906630;0.3993016328222789;35,5;14,01;324793;5753022180;22123466
266;2025-07-22 07:33:13;estandar;610347;906630;0.4009393768356435;37,1;14,52;325753;5753933457;22125796
267;2025-07-22 07:34:20;estandar;611492;906630;0.4026666253442405;34,9;13,35;327097;5755053090;22131069
268;2025-07-22 07:35:20;estandar;612170;906630;0.4038231813967646;46;13,29;328269;5755684341;22133476
269;2025-07-22 07:36:20;estandar;613041;906630;0.4053278053799165;36,5;14,17;328892;5756557366;22135494
270;2025-07-22 07:37:21;estandar;613983;906630;0.4069099322952975;27;13,91;330101;5757655898;22139517
271;2025-07-22 07:38:21;estandar;614800;906630;0.4082290363036797;39,7;13,20;331281;5758284953;22141599
272;2025-07-22 07:39:21;estandar;615422;906630;0.4093776597988037;34,9;13,29;332028;5758983549;22144094
273;2025-07-22 07:40:21;estandar;616263;906630;0.4108893107150955;38,1;13,29;333005;5759952643;22147972
274;2025-07-22 07:41:22;estandar;617028;906630;0.4123514839047698;36,5;13,41;334176;5760818916;22149871
275;2025-07-22 07:42:22;estandar;617755;906630;0.4137375716373713;37,1;13,40;335049;5761632960;22152448
276;2025-07-22 07:43:26;estandar;618462;906631;0.4150561572548882;37,1;13,41;336060;5762566721;22155127
277;2025-07-22 07:44:27;estandar;619525;906631;0.4170196132328829;17,7;13,90;337071;5763601835;22158384
278;2025-07-22 07:45:27;estandar;620127;906631;0.4180637231564828;35,4;13,46;338336;5764248617;22160785
279;2025-07-22 07:46:27;estandar;620908;906632;0.4194035701611812;33,9;13,98;338802;5765037700;22164076
280;2025-07-22 07:47:28;estandar;621667;906632;0.420860066111387;34,9;13,33;339878;5766010232;22167200
281;2025-07-22 07:48:32;estandar;622305;906632;0.4220496328075992;36,5;13,51;341284;5766799821;22168930
282;2025-07-22 07:49:32;estandar;623109;906633;0.4233948786228425;39,7;13,95;341945;5767742320;22171975
283;2025-07-22 07:50:33;estandar;623988;906633;0.4246802182721894;34,9;13,58;343349;5769132536;22176992
284;2025-07-22 07:51:33;estandar;624920;906633;0.4260695827306553;35,9;14,04;344276;5769712330;22178776
285;2025-07-22 07:52:35;estandar;625847;906633;0.4273840968767678;38,1;13,94;345128;5770479614;22181527
286;2025-07-22 07:53:56;estandar;626680;906633;0.4286873249966286;38,1;13,44;346409;5771466127;22184922
287;2025-07-22 07:54:56;estandar;627310;906633;0.4297398011025598;38,1;13,44;347064;5772127028;22187347
288;2025-07-22 07:55:57;estandar;627926;906633;0.4308088596398863;39,7;13,32;347786;5772872624;22188424
289;2025-07-22 07:57:05;estandar;628562;906633;0.4319772394012221;39,7;14,14;348967;5773708073;22190869
290;2025-07-22 07:58:06;estandar;629144;906633;0.4329073603518319;46;13,35;349796;5774471002;22194511
291;2025-07-22 07:59:09;estandar;629826;906634;0.4341361420265079;21,9;14,94;350494;5775274490;22196862
292;2025-07-22 08:00:09;estandar;630422;906635;0.4352245589143992;35,4;13,40;351982;5776067420;22199319
293;2025-07-22 08:01:12;estandar;631038;906636;0.43641024432735;33,3;13,98;352440;5776898831;22200595
294;2025-07-22 08:02:13;estandar;631671;906636;0.4375669325701482;40,6;13,40;353773;5778125472;22205021
295;2025-07-22 08:03:14;estandar;632181;906636;0.4385016972683117;37,5;13,39;354269;5778424042;22205329
296;2025-07-22 08:04:14;estandar;632858;906636;0.4396478123007795;37,7;13,50;355322;5779254583;22207924
297;2025-07-22 08:05:24;estandar;633791;906636;0.4410507918206379;41,3;13,31;356512;5780274656;22212021
298;2025-07-22 08:06:24;estandar;634383;906636;0.4419917307456983;36,5;14,23;357175;5780997219;22213890
299;2025-07-22 08:07:24;estandar;635084;906636;0.4431100224246843;38,1;14,32;358110;5781939267;22215972
300;2025-07-22 08:08:24;estandar;635974;906636;0.4447015842595813;35,5;13,36;359334;5782888854;22219250
301;2025-07-22 08:09:25;estandar;636598;906636;0.4457971113138639;34,9;13,91;360254;5783610400;22221312
302;2025-07-22 08:10:25;estandar;637188;906636;0.4467877607181997;37,1;13,30;360888;5784306325;22224003
303;2025-07-22 08:11:26;estandar;637939;906636;0.4479949184424334;21,9;14,35;361817;5785216934;22226838
304;2025-07-22 08:12:26;estandar;638610;906636;0.4492019574440466;34,9;13,24;363224;5786139625;22230226
305;2025-07-22 08:13:27;estandar;639284;906636;0.4503828522870493;32,3;13,38;364205;5786921133;22233306
306;2025-07-22 08:14:27;estandar;639905;906636;0.4515954344959752;35,5;13,94;364640;5787573577;22234552
307;2025-07-22 08:15:34;estandar;640601;906636;0.4529691493552034;38,1;13,89;365937;5788546775;22237701
308;2025-07-22 08:16:35;estandar;641261;906637;0.4541277807108845;41,3;13,49;366958;5789384115;22240808
309;2025-07-22 08:17:35;estandar;641825;906637;0.4552009055717142;20,6;14,12;367631;5790239722;22242809
310;2025-07-22 08:18:35;estandar;642456;906637;0.4563203670877318;34,9;14,21;368776;5790994480;22244267
311;2025-07-22 08:19:36;estandar;643028;906637;0.4572642684026241;35,9;13,56;369589;5791716771;22245999
312;2025-07-22 08:20:36;estandar;643684;906637;0.4584650510406648;40,6;13,03;370563;5792740600;22248720
313;2025-07-22 08:21:36;estandar;644279;906637;0.4595165123451951;37,5;13,52;371446;5793331051;22250753
314;2025-07-22 08:22:37;estandar;644950;906637;0.4607401319113708;37,1;13,41;372496;5794216089;22253197
315;2025-07-22 08:23:37;estandar;645670;906637;0.4620796138631043;41,9;13,21;373484;5795116075;22255134
316;2025-07-22 08:24:37;estandar;646270;906637;0.4631161558400665;36,9;13,31;374602;5795934510;22257488
317;2025-07-22 08:25:38;estandar;646894;906637;0.4643043150663533;33,9;13,38;375519;5796732882;22259668
318;2025-07-22 08:26:41;estandar;647664;906637;0.4655797158005542;40;13,29;376427;5797763545;22263025
319;2025-07-22 08:28:03;estandar;648442;906637;0.466803310958175;38,5;13,69;377946;5799089337;22268372
320;2025-07-22 08:29:04;estandar;649033;906637;0.4677943666782886;38,1;13,92;378408;5799405197;22269732
321;2025-07-22 08:30:04;estandar;649692;906637;0.4689630600550778;39,1;13,34;379136;5800222608;22271852
322;2025-07-22 08:31:04;estandar;650419;906637;0.470171538248032;20,6;13,85;380130;5801160917;22274895
323;2025-07-22 08:32:05;estandar;650835;906637;0.4709860465544759;23,4;13,39;381461;5801698976;22276260
324;2025-07-22 08:33:05;estandar;651381;906637;0.4718875020676792;35,5;14,68;381636;5802398543;22277468
325;2025-07-22 08:34:06;estandar;652053;906637;0.4731641355736821;23,8;14,83;382630;5803314261;22280196
326;2025-07-22 08:35:07;estandar;652715;906638;0.4742505191832619;38,7;13,70;383907;5804218886;22283892
327;2025-07-22 08:36:07;estandar;653274;906638;0.4751742916549915;34,9;13,34;384672;5804721228;22285257
328;2025-07-22 08:37:07;estandar;653994;906638;0.4765895379816147;37,1;13,54;385455;5805654405;22287981
329;2025-07-22 08:38:08;estandar;654505;906638;0.4775233732615127;37,5;13,42;386662;5806401017;22290340
330;2025-07-22 08:39:08;estandar;655135;906638;0.4787720077633105;39,7;14,52;387261;5807185897;22292400
331;2025-07-22 08:40:10;estandar;655761;906638;0.4799025384007118;41,5;13,87;388197;5808017043;22293970
332;2025-07-22 08:41:10;estandar;656122;906638;0.4804190792172617;37,5;13,88;388897;5808487101;22294533
333;2025-07-22 08:42:11;estandar;656700;906639;0.4814027988643382;37,5;13,32;389892;5809270512;22296618
334;2025-07-22 08:43:11;estandar;657403;906639;0.4825355747537536;36,1;13,37;390717;5810168336;22299715
335;2025-07-22 08:44:11;estandar;657931;906639;0.4834592139242061;36,5;13,33;391724;5810855100;22300458
336;2025-07-22 08:45:13;estandar;658719;906640;0.4847710904815661;38,1;13,34;392783;5811817796;22302671
337;2025-07-22 08:46:45;estandar;659264;906640;0.4856590601922213;42,9;13,57;393487;5812484954;22304338
338;2025-07-22 08:47:45;estandar;659804;906640;0.4867001618921876;42,9;15,03;394067;5813191823;22306241
339;2025-07-22 08:48:45;estandar;660540;906640;0.4879634687177639;42,9;13,54;395154;5814166925;22308437
340;2025-07-22 08:49:46;estandar;661123;906640;0.4890456294089026;33,9;13,43;396283;5814953769;22310692
341;2025-07-22 08:50:47;estandar;661747;906640;0.4901498443054835;35,4;13,41;397220;5815740311;22313541
342;2025-07-22 08:52:00;estandar;662305;906640;0.491128761393816;36,5;13,37;398028;5816501453;22315574
343;2025-07-22 08:53:01;estandar;662858;906640;0.492126325693874;39,1;15,23;398725;5817190098;22317161
344;2025-07-22 08:54:01;estandar;663536;906641;0.4932665051092553;36,9;14,28;399664;5818105625;22320668
345;2025-07-22 08:55:01;estandar;663911;906641;0.4938961455095186;34,9;13,40;400641;5818604981;22321506
346;2025-07-22 08:56:01;estandar;664452;906641;0.4947761144104009;40,6;13,09;401560;5819322885;22322584
347;2025-07-22 08:57:02;estandar;664893;906641;0.4956018831630176;34,9;13,40;401997;5819929913;22324568
348;2025-07-22 08:58:02;estandar;665525;906641;0.4967866364157699;36,5;14,40;402732;5820754571;22327329
349;2025-07-22 08:59:13;estandar;666051;906641;0.4977371716759844;38,7;13,79;403772;5821448509;22328773
350;2025-07-22 09:00:14;estandar;666588;906641;0.4986682248304501;36,5;14,80;404485;5822240070;22330365
351;2025-07-22 09:01:14;estandar;667260;906641;0.4999209384844647;33,3;13,26;405464;5823069469;22331840
352;2025-07-22 09:02:17;estandar;667699;906641;0.5006363171882324;40,6;13,49;406590;5823663374;22332437
353;2025-07-22 09:03:18;estandar;668232;906641;0.5016068371704675;34,9;13,52;406879;5824382426;22334044
354;2025-07-22 09:04:19;estandar;668647;906641;0.5023560886571949;36,9;13,85;407737;5824951546;22335069
355;2025-07-22 09:05:19;estandar;669211;906641;0.5034120204010073;35,5;14,59;408451;5825697251;22337003
356;2025-07-22 09:06:24;estandar;669759;906641;0.504332094684161;21,9;14,64;409414;5826675802;22340025
357;2025-07-22 09:07:26;estandar;670344;906641;0.5054955829812435;38,1;14,02;410348;5827223413;22340891
358;2025-07-22 09:08:29;estandar;670873;906641;0.5064114475806083;37,5;13,45;411245;5827909570;22343385
359;2025-07-22 09:09:37;estandar;671112;906641;0.5068597579786964;41,3;13,27;411713;5828336853;22344709
360;2025-07-22 09:10:38;estandar;671704;906642;0.5078998688717109;34,9;13,43;412627;5829060874;22347156
361;2025-07-22 09:12:18;estandar;672256;906642;0.5089043832986115;34,4;13,45;413373;5829781702;22348783
362;2025-07-22 09:13:22;estandar;672794;906643;0.5098306002615025;34,4;13,67;414454;5830524645;22350357
363;2025-07-22 09:14:48;estandar;673395;906643;0.5109089682758381;39,7;14,66;415278;5831326771;22352108
364;2025-07-22 09:15:48;estandar;673910;906643;0.5117251735989443;37,5;13,24;415918;5832050511;22353838
365;2025-07-22 09:16:48;estandar;674458;906643;0.5126930143287453;34,4;14,41;416729;5832789166;22355789
366;2025-07-22 09:17:49;estandar;674669;906643;0.5130349759259201;40,6;13,23;417525;5833047896;22356486
367;2025-07-22 09:18:49;estandar;675154;906643;0.5138757322570507;39,7;13,41;417974;5833716699;22360343
368;2025-07-22 09:19:49;estandar;675639;906643;0.5146406457383277;35,9;13,57;418869;5834371674;22362281
369;2025-07-22 09:20:51;estandar;676139;906643;0.5154284879875269;35,5;13,51;419518;5835077804;22364751
370;2025-07-22 09:22:27;estandar;676704;906643;0.5163158950268022;38,1;13,76;420461;5835832564;22366471
371;2025-07-22 09:23:27;estandar;677295;906643;0.5173176783424129;34,4;13,95;421142;5836637604;22367493
372;2025-07-22 09:24:27;estandar;677893;906643;0.5182944502417768;40;13,59;422082;5837543857;22369649
373;2025-07-22 09:25:30;estandar;678442;906643;0.5192358011162529;21;13,26;423249;5838202260;22371841
374;2025-07-22 09:26:34;estandar;678968;906643;0.5200732052031634;40,6;13,37;424006;5838952872;22374950
375;2025-07-22 09:27:36;estandar;679392;906643;0.5208283716294111;32,3;14,24;424508;5839500766;22375630
376;2025-07-22 09:28:36;estandar;679965;906643;0.5218444233613511;36,9;13,83;425348;5840254653;22377365
377;2025-07-22 09:29:37;estandar;680315;906643;0.5224426421589486;34,9;13,50;425997;5840733048;22378567
378;2025-07-22 09:30:42;estandar;680976;906645;0.5235074004093051;37,5;14,40;427072;5841683956;22380445
379;2025-07-22 09:31:42;estandar;681212;906645;0.5239100618044249;34,9;13,47;427679;5841954733;22381023
380;2025-07-22 09:32:43;estandar;681659;906646;0.5245015860971611;35,9;13,28;428552;5842587172;22382689
381;2025-07-22 09:33:54;estandar;682174;906646;0.5252526907142142;37,5;13,93;429005;5843306364;22384948
382;2025-07-22 09:34:56;estandar;682702;906646;0.5259873452963657;38,1;13,80;429621;5844021368;22385600
383;2025-07-22 09:35:56;estandar;683260;906647;0.5267453995202883;39,1;13,49;430568;5844976867;22388760
384;2025-07-22 09:36:57;estandar;683680;906647;0.5273714389930707;17,5;14,45;431147;5845366472;22389352
385;2025-07-22 09:37:57;estandar;684274;906647;0.5283396146794191;36,5;13,37;431995;5846184756;22390947
386;2025-07-22 09:38:57;estandar;684564;906647;0.5288294429329352;35,9;13,35;432611;5846588511;22391847
387;2025-07-22 09:39:58;estandar;685158;906647;0.5296956003130532;37,1;14,68;433329;5847393791;22393911
388;2025-07-22 09:41:07;estandar;685677;906647;0.5303924605538943;36,5;13,58;434325;5848112697;22394982
389;2025-07-22 09:42:08;estandar;686251;906647;0.5311691341943624;40,6;13,33;435202;5848897653;22396887
390;2025-07-22 09:43:10;estandar;686927;906649;0.5320135106197946;19;13,34;435966;5849856004;22398914
391;2025-07-22 09:44:10;estandar;687474;906649;0.5328525230135417;35,9;13,62;436806;5850412141;22399929
392;2025-07-22 09:45:11;estandar;688201;906649;0.5339542962648846;34,8;14,60;437707;5851331004;22401741
393;2025-07-22 09:46:13;estandar;688404;906649;0.5342362601361959;39,7;13,48;438269;5851608705;22402558
394;2025-07-22 09:47:19;estandar;688919;906649;0.5351440579278494;34,9;13,40;439134;5852338301;22404325
395;2025-07-22 09:48:20;estandar;689603;906649;0.5363677527011195;22,2;13,75;439909;5853311225;22405668
396;2025-07-22 09:49:20;estandar;690235;906649;0.5372392458191427;34,9;13,46;441256;5854088243;22408257
397;2025-07-22 09:50:21;estandar;690844;906649;0.5379790504320865;34,9;14,12;441721;5854823700;22411406
398;2025-07-22 09:51:21;estandar;691753;906649;0.5390449380989708;36,5;13,59;442713;5855619113;22413355
399;2025-07-22 09:52:22;estandar;692461;906649;0.5399617427974045;33,3;13,23;443615;5856370272;22415734
400;2025-07-22 09:53:26;estandar;693105;906649;0.540742054582907;38,7;14,53;444169;5857026719;22418395
401;2025-07-22 09:54:27;estandar;694017;906649;0.5418352984733291;35,9;13,31;445940;5858265332;22421643
402;2025-07-22 09:55:27;estandar;694928;906649;0.5429373211721801;35,9;13,95;446341;5858790593;22423791
403;2025-07-22 09:56:27;estandar;695685;906649;0.5439962033896328;36,9;13,35;447233;5859627425;22426680
404;2025-07-22 09:58:01;estandar;696277;906649;0.5446579943139049;36,5;13,63;448083;5860232622;22428457
405;2025-07-22 09:59:01;estandar;696973;906649;0.5455455381631868;35,5;15,04;448707;5860967824;22430043
406;2025-07-22 10:00:01;estandar;697680;906649;0.5464205745875816;37,5;14,43;449466;5861673476;22431485
407;2025-07-22 10:01:02;estandar;698321;906649;0.5472768857761955;34,4;13,90;450425;5862341445;22433767
408;2025-07-22 10:02:03;estandar;698768;906649;0.547996343519091;36,5;13,35;451306;5862898479;22435406
409;2025-07-22 10:03:03;estandar;699477;906649;0.5488803407445565;37,7;13,54;451763;5863596758;22437133
410;2025-07-22 10:04:17;estandar;700126;906649;0.5498676804302147;38,1;13,47;452832;5864383010;22440390
411;2025-07-22 10:05:19;estandar;700596;906649;0.5504555823351442;36,5;13,89;453368;5864861645;22441976
412;2025-07-22 10:06:20;estandar;701003;906649;0.5511007699989485;19;13,88;453949;5865704138;22445099
413;2025-07-22 10:07:20;estandar;701992;906649;0.552449791417057;20,6;13,29;454979;5866561902;22447461
414;2025-07-22 10:08:20;estandar;702446;906649;0.5530216715532068;36,4;13,83;456028;5867057711;22449745
415;2025-07-22 10:09:21;estandar;702919;906650;0.553719188219269;34,4;13,94;456336;5867545037;22450541
416;2025-07-22 10:10:21;estandar;703574;906651;0.5545833655694959;37,1;13,97;456915;5868229366;22451548
417;2025-07-22 10:11:22;estandar;704113;906651;0.555514054708965;41,3;13,68;458101;5869058914;22454854
418;2025-07-22 10:12:22;estandar;704590;906651;0.5561687256972746;46,8;13,64;458590;5869526904;22455925
419;2025-07-22 10:13:23;estandar;705173;906651;0.5571100565540272;37,5;13,33;459305;5870276238;22457119
420;2025-07-22 10:14:31;estandar;705867;906651;0.5581372872406003;42,2;13,49;460431;5871105407;22460101
421;2025-07-22 10:15:32;estandar;706216;906652;0.5587290802689602;41,3;13,51;461083;5871584069;22461406
422;2025-07-22 10:16:32;estandar;706982;906653;0.5597687305519992;34,9;13,84;461729;5872410070;22462745
423;2025-07-22 10:17:32;estandar;707724;906653;0.5608191501166079;38,7;13,34;462717;5873249991;22464976
424;2025-07-22 10:18:33;estandar;708037;906653;0.5613139191119199;36,9;13,81;463458;5873664607;22466717
425;2025-07-22 10:19:39;estandar;708553;906653;0.5620857376112838;35,9;13,45;464024;5874279690;22468685
426;2025-07-22 10:20:39;estandar;709402;906653;0.5634215041239784;22,2;13,64;465043;5875370014;22471242
427;2025-07-22 10:21:40;estandar;709886;906654;0.5640887153349843;39,7;13,76;465959;5875916927;22473107
428;2025-07-22 10:22:40;estandar;710355;906654;0.5648617785755671;34,9;13,28;466719;5876594888;22475078
429;2025-07-22 10:23:43;estandar;710994;906654;0.5658403639904277;36,5;14,03;467308;5877282923;22476163
430;2025-07-22 10:24:46;estandar;711406;906654;0.5665592971271335;60,9;14,11;468188;5877832274;22477378
431;2025-07-22 10:25:47;estandar;711887;906654;0.5672874366907027;34,9;13,23;468684;5878338091;22478734
432;2025-07-22 10:26:47;estandar;712565;906654;0.5683552737164722;24,6;13,28;469472;5879208331;22480073
433;2025-07-22 10:27:47;estandar;713038;906654;0.5689782230493415;35,9;13,57;470461;5879764791;22481053
434;2025-07-22 10:28:48;estandar;713721;906654;0.5699134238854355;35,9;13,45;471100;5880529610;22483306
435;2025-07-22 10:29:48;estandar;714313;906654;0.5708000559642694;38,1;13,41;471862;5881232096;22484339
436;2025-07-22 10:30:48;estandar;714596;906654;0.5712570727594162;40,6;13,32;472741;5881574466;22485159
437;2025-07-22 10:31:49;estandar;715087;906654;0.5719329100200381;38,1;14,11;473002;5882108564;22486334
438;2025-07-22 10:32:49;estandar;715686;906654;0.5728392012242113;16,1;13,40;473693;5882858500;22487868
439;2025-07-22 10:33:51;estandar;716243;906654;0.5736036587772887;40,3;13,34;474883;5883548717;22488719
440;2025-07-22 10:34:52;estandar;716944;906654;0.5745049439052436;35,5;13,41;475548;5884301604;22490770
441;2025-07-22 10:35:52;estandar;717516;906654;0.5753559806362083;38,5;13,45;476240;5885027941;22492499
442;2025-07-22 10:36:56;estandar;718006;906654;0.5759965219506151;35,9;14,01;477224;5885595538;22494733
443;2025-07-22 10:37:57;estandar;718621;906654;0.5768919415836262;35,9;13,40;477701;5886272801;22496455
444;2025-07-22 10:39:00;estandar;719440;906654;0.5779360477646798;17,5;13,82;478589;5887144931;22498492
445;2025-07-22 10:40:00;estandar;720025;906654;0.5787686181085917;37,5;13,53;479699;5887793193;22500010
446;2025-07-22 10:41:00;estandar;720451;906654;0.5793748823990774;39,7;13,44;480060;5888300375;22501842
447;2025-07-22 10:42:01;estandar;721014;906654;0.5801841781652347;18,8;14,16;480752;5889003612;22503499
448;2025-07-22 10:43:05;estandar;721553;906655;0.5809671141203521;40,6;13,88;481783;5889685301;22504715
449;2025-07-22 10:44:05;estandar;721958;906655;0.5816140285894442;38,1;13,13;482938;5890162013;22505991
450;2025-07-22 10:45:06;estandar;722484;906655;0.5823689625381843;36,5;13,42;482979;5890864413;22507209
451;2025-07-22 10:46:11;estandar;722885;906655;0.5829321732745404;36,5;13,53;483814;5891450436;22508338
452;2025-07-22 10:47:13;estandar;723337;906655;0.5834541293062924;41,3;13,38;484397;5891948749;22509848
453;2025-07-22 10:48:15;estandar;723967;906655;0.584331138883094;37,5;13,69;485160;5892686709;22510829
454;2025-07-22 10:49:41;estandar;724734;906655;0.5853571125035015;40,6;13,23;486179;5893519184;22513085
455;2025-07-22 10:50:42;estandar;725073;906656;0.5858956791073384;36,5;13,37;486792;5893966581;22514155
456;2025-07-22 10:51:42;estandar;725584;906656;0.5866032899809701;38,7;13,27;487301;5894600307;22515127
457;2025-07-22 10:52:42;estandar;726319;906656;0.5877051994635201;33,9;13,38;488348;5895625314;22518174
458;2025-07-22 10:53:43;estandar;726616;906656;0.5881575725226829;33,9;14,35;488889;5895921435;22519410
459;2025-07-22 10:54:44;estandar;727025;906656;0.5887300462512002;54,7;13,91;489393;5896380108;22520084
460;2025-07-22 10:55:44;estandar;727557;906656;0.5894372051101545;37,1;14,05;490069;5897181302;22522419
461;2025-07-22 10:56:45;estandar;728293;906656;0.5904395993120248;21,9;13,21;490743;5897785539;22524391
462;2025-07-22 10:57:48;estandar;728689;906657;0.5910176355404617;51,6;14,00;491614;5898274245;22525802
463;2025-07-22 10:58:50;estandar;729204;906657;0.5917376249632198;38,1;13,48;492267;5898862229;22528043
464;2025-07-22 10:59:50;estandar;729819;906657;0.592668102088874;17,7;14,21;492879;5899638141;22530966
465;2025-07-22 11:00:52;estandar;730157;906657;0.5932481584255506;37,5;13,37;493656;5900100161;22532715
466;2025-07-22 11:01:54;estandar;730594;906657;0.5938633476068291;34,4;13,61;494480;5900611368;22533806
467;2025-07-22 11:02:55;estandar;731136;906657;0.5946897240924606;34,9;13,51;494957;5901260519;22534532
468;2025-07-22 11:03:55;estandar;731801;906658;0.5956724289107262;19;13,37;495651;5902026275;22537343
469;2025-07-22 11:04:56;estandar;732112;906658;0.5961176219487999;34,4;13,33;496453;5902463915;22538910
470;2025-07-22 11:05:57;estandar;732536;906658;0.5966700637075169;62,9;14,12;497273;5903125070;22541731
471;2025-07-22 11:06:57;estandar;733232;906658;0.5976880876573821;34,9;13,31;497740;5903669405;22543380
472;2025-07-22 11:07:57;estandar;733836;906658;0.5984943324778002;34,4;14,11;498990;5905030985;22551200
473;2025-07-22 11:08:58;estandar;734198;906658;0.5990799639271127;34,4;14,14;499567;5905059677;22551372
474;2025-07-22 11:09:58;estandar;734712;906658;0.5997465280269169;35,4;14,93;499942;5905651971;22552876
475;2025-07-22 11:10:59;estandar;735101;906658;0.600350106375071;17,5;14,02;500795;5906586122;22557707
476;2025-07-22 11:11:59;estandar;735633;906658;0.6010838055550574;37,5;13,35;501464;5906654300;22558002
477;2025-07-22 11:12:59;estandar;735992;906658;0.6016335982571474;38,1;13,14;501670;5907015658;22559047
478;2025-07-22 11:14:00;estandar;736490;906658;0.6024360023471482;37,1;13,42;502225;5907660607;22559841
479;2025-07-22 11:15:00;estandar;737014;906658;0.6032215667730649;38,7;14,67;503196;5908380075;22561141
480;2025-07-22 11:16:00;estandar;737404;906659;0.6038234144700581;36,5;13,74;504007;5908905329;22562450
481;2025-07-22 11:17:01;estandar;737814;906659;0.6044438441130391;70,3;14,35;504246;5909418693;22562979
482;2025-07-22 11:18:01;estandar;738497;906659;0.605420169473982;35,5;13,21;505078;5910205185;22564806
483;2025-07-22 11:19:01;estandar;738888;906659;0.6060096145466736;38,7;13,29;506171;5910745463;22566890
484;2025-07-22 11:20:04;estandar;739282;906660;0.6066324720367653;45,3;13,97;506770;5911266258;22567950
485;2025-07-22 11:21:06;estandar;739904;906660;0.6074286582049591;37,5;14,11;507050;5911916897;22569135
486;2025-07-22 11:22:07;estandar;740628;906661;0.6084446715207665;34,9;13,32;508308;5913038951;22572293
487;2025-07-22 11:23:10;estandar;740978;906661;0.6090045704438699;36,5;13,38;508860;5913249567;22572964
488;2025-07-22 11:24:10;estandar;741425;906662;0.6096809375354434;33,9;13,34;509269;5913819459;22574014
489;2025-07-22 11:25:15;estandar;742000;906662;0.610515600279815;38,1;14,09;509951;5914505941;22575147
490;2025-07-22 11:26:16;estandar;742500;906662;0.6111897214769072;37,5;13,38;511018;5915123658;22577340
491;2025-07-22 11:27:16;estandar;742886;906662;0.6117531875778852;38,1;13,74;511512;5915597300;22578294
492;2025-07-22 11:28:19;estandar;743480;906662;0.6125800258507065;39,7;14,27;512026;5916280999;22579220
493;2025-07-22 11:29:20;estandar;744237;906662;0.6137150977023034;35,4;13,32;513150;5917221476;22580878
494;2025-07-22 11:30:20;estandar;744711;906662;0.6143431351397993;38,1;13,70;513926;5917739054;22582711
495;2025-07-22 11:31:21;estandar;745054;906662;0.6149199139128094;38,1;13,26;514503;5918228080;22583788
496;2025-07-22 11:32:21;estandar;745631;906662;0.6157602028021548;41,5;13,32;515242;5918934423;22584753
497;2025-07-22 11:33:21;estandar;746418;906662;0.6168916177659546;34,9;13,73;516120;5919835358;22586374
498;2025-07-22 11:34:23;estandar;746942;906663;0.6176248335194378;36,9;13,36;517068;5920472855;22589686
499;2025-07-22 11:35:24;estandar;747317;906663;0.6182011397611032;33,9;13,56;517716;5920932039;22590363
500;2025-07-22 11:36:24;estandar;747725;906663;0.6187701520707888;39,3;14,18;517939;5921398077;22591099
501;2025-07-22 11:37:29;estandar;748300;906663;0.6196284362877906;19;13,44;518849;5922275678;22593156
502;2025-07-22 11:38:29;estandar;749000;906664;0.6205878998386909;21,5;13,22;519652;5922948900;22595644
503;2025-07-22 11:39:32;estandar;749389;906666;0.6211541136417034;33,9;13,47;520699;5923413640;22597197
504;2025-07-22 11:40:40;estandar;749782;906666;0.6217060435508446;33,3;14,22;520881;5923911194;22597711
505;2025-07-22 11:41:40;estandar;750324;906668;0.6224838972571942;41,3;13,52;522020;5924753575;22599257
506;2025-07-22 11:42:41;estandar;750877;906668;0.6231760696834207;38,1;13,35;522361;5925146412;22600769
507;2025-07-22 11:43:41;estandar;751582;906668;0.6240766641347302;39,7;13,19;523357;5925985593;22602782
508;2025-07-22 11:44:45;estandar;751874;906668;0.6244545770374605;34,4;13,83;523697;5926233360;22603020
509;2025-07-22 11:45:45;estandar;752204;906668;0.6249562413842147;42,2;14,15;523914;5926639310;22603412
